GameID,NumDots,Min X,Max X,Min Y,Max Y,Players,CurrentPlayer,NextPlayer,Dot ID0,X0,Y0,Dot ID1,X1,Y1,Dot ID2,X2,Y2,Dot ID3,X3,Y3,Dot ID4,X4,Y4,Dot ID5,X5,Y5,Dot ID6,X6,Y6,Dot ID7,X7,Y7,HasPartners0,HasPartners1,HasPartners2,HasPartners3,HasPartners4,HasPartners5,HasPartners6,HasPartners7,NewPoints Player 1,NewPoints Player 2,Total Points Player 1,Total Points Player 2,Circle1 ID A,Circle1 ID B,Circle1 X,Circle1 Y,Circle1 Radius,Circle2 ID A,Circle2 ID B,Circle2 X,Circle2 Y,Circle2 Radius,Circle3 ID A,Circle3 ID B,Circle3 X,Circle3 Y,Circle3 Radius,Circle4 ID A,Circle4 ID B,Circle4 X,Circle4 Y,Circle4 Radius
7272863560,8,35,365,125,575,2,1,2,0,289.00,431.69,1,269.80,441.57,2,272.82,370.07,3,35.04,199.13,4,65.65,336.46,5,271.20,236.45,6,125.35,408.93,7,94.74,215.53,1,1,1,1,1,1,0,0,0,1,1,1,3,0,162.02,315.41,172.18,5,1,270.50,339.01,102.57,2,4,169.24,353.26,104.94,null,null,null,null,null
7272863560,8,35,365,125,575,2,2,9,0,289.00,431.69,1,269.80,441.57,2,272.82,370.07,3,35.04,199.13,4,65.65,336.46,5,271.20,236.45,6,125.35,408.93,7,94.74,215.53,1,1,1,1,1,1,1,1,1,1,2,2,3,0,162.02,315.41,172.18,5,1,270.50,339.01,102.57,2,4,169.24,353.26,104.94,6,7,110.04,312.23,97.90
2475452232,8,35,365,125,575,2,0,1,0,326.31,348.69,1,335.27,521.03,2,344.32,276.98,3,103.12,507.75,4,96.51,275.52,5,60.89,474.92,6,177.02,423.07,7,51.65,195.81,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2475452232,8,35,365,125,575,2,1,2,0,326.31,348.69,1,335.27,521.03,2,344.32,276.98,3,103.12,507.75,4,96.51,275.52,5,60.89,474.92,6,177.02,423.07,7,51.65,195.81,0,0,0,1,0,0,0,1,0,0,0,0,7,3,77.39,351.78,158.08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2475452232,8,35,365,125,575,2,2,1,0,326.31,348.69,1,335.27,521.03,2,344.32,276.98,3,103.12,507.75,4,96.51,275.52,5,60.89,474.92,6,177.02,423.07,7,51.65,195.81,0,0,1,1,0,0,1,1,1,0,1,0,7,3,77.39,351.78,158.08,6,2,260.67,350.02,111.06,null,null,null,null,null,null,null,null,null,null
2475452232,8,35,365,125,575,2,1,2,0,326.31,348.69,1,335.27,521.03,2,344.32,276.98,3,103.12,507.75,4,96.51,275.52,5,60.89,474.92,6,177.02,423.07,7,51.65,195.81,1,0,1,1,0,1,1,1,1,1,2,1,7,3,77.39,351.78,158.08,6,2,260.67,350.02,111.06,0,5,193.60,411.81,146.95,null,null,null,null,null
2475452232,8,35,365,125,575,2,2,9,0,326.31,348.69,1,335.27,521.03,2,344.32,276.98,3,103.12,507.75,4,96.51,275.52,5,60.89,474.92,6,177.02,423.07,7,51.65,195.81,1,1,1,1,1,1,1,1,2,1,4,2,7,3,77.39,351.78,158.08,6,2,260.67,350.02,111.06,0,5,193.60,411.81,146.95,4,1,215.89,398.28,171.23
2161116430,8,35,365,125,575,2,0,1,0,272.10,381.99,1,204.89,550.21,2,47.55,186.68,3,297.26,554.01,4,248.11,213.56,5,101.72,389.68,6,130.91,501.06,7,172.78,190.27,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2161116430,8,35,365,125,575,2,1,2,0,272.10,381.99,1,204.89,550.21,2,47.55,186.68,3,297.26,554.01,4,248.11,213.56,5,101.72,389.68,6,130.91,501.06,7,172.78,190.27,0,0,1,1,0,0,0,0,0,0,0,0,3,2,172.41,370.34,222.08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2161116430,8,35,365,125,575,2,2,1,0,272.10,381.99,1,204.89,550.21,2,47.55,186.68,3,297.26,554.01,4,248.11,213.56,5,101.72,389.68,6,130.91,501.06,7,172.78,190.27,0,1,1,1,0,0,0,1,0,0,0,0,3,2,172.41,370.34,222.08,1,7,188.83,370.24,180.68,null,null,null,null,null,null,null,null,null,null
2161116430,8,35,365,125,575,2,1,2,0,272.10,381.99,1,204.89,550.21,2,47.55,186.68,3,297.26,554.01,4,248.11,213.56,5,101.72,389.68,6,130.91,501.06,7,172.78,190.27,0,1,1,1,1,0,1,1,0,0,0,0,3,2,172.41,370.34,222.08,1,7,188.83,370.24,180.68,6,4,189.51,357.31,155.24,null,null,null,null,null
2161116430,8,35,365,125,575,2,2,9,0,272.10,381.99,1,204.89,550.21,2,47.55,186.68,3,297.26,554.01,4,248.11,213.56,5,101.72,389.68,6,130.91,501.06,7,172.78,190.27,1,1,1,1,1,1,1,1,0,0,0,0,3,2,172.41,370.34,222.08,1,7,188.83,370.24,180.68,6,4,189.51,357.31,155.24,0,5,186.91,385.83,85.28
8647470192,8,35,365,125,575,2,0,1,0,116.92,137.26,1,249.82,311.51,2,42.83,420.78,3,219.08,485.77,4,134.00,348.86,5,337.35,128.52,6,134.45,545.06,7,248.73,390.85,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8647470192,8,35,365,125,575,2,1,2,0,116.92,137.26,1,249.82,311.51,2,42.83,420.78,3,219.08,485.77,4,134.00,348.86,5,337.35,128.52,6,134.45,545.06,7,248.73,390.85,1,0,0,1,0,0,0,0,0,0,0,0,0,3,168.00,311.52,181.59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8647470192,8,35,365,125,575,2,2,1,0,116.92,137.26,1,249.82,311.51,2,42.83,420.78,3,219.08,485.77,4,134.00,348.86,5,337.35,128.52,6,134.45,545.06,7,248.73,390.85,1,1,0,1,0,0,1,0,1,0,1,0,0,3,168.00,311.52,181.59,1,6,192.14,428.28,130.25,null,null,null,null,null,null,null,null,null,null
8647470192,8,35,365,125,575,2,1,2,0,116.92,137.26,1,249.82,311.51,2,42.83,420.78,3,219.08,485.77,4,134.00,348.86,5,337.35,128.52,6,134.45,545.06,7,248.73,390.85,1,1,1,1,0,1,1,0,1,1,2,1,0,3,168.00,311.52,181.59,1,6,192.14,428.28,130.25,2,5,190.09,274.65,207.46,null,null,null,null,null
8647470192,8,35,365,125,575,2,2,9,0,116.92,137.26,1,249.82,311.51,2,42.83,420.78,3,219.08,485.77,4,134.00,348.86,5,337.35,128.52,6,134.45,545.06,7,248.73,390.85,1,1,1,1,1,1,1,1,0,0,2,1,0,3,168.00,311.52,181.59,1,6,192.14,428.28,130.25,2,5,190.09,274.65,207.46,7,4,191.36,369.86,61.08
7526206691,8,35,365,125,575,2,0,1,0,200.86,242.58,1,243.97,224.51,2,105.89,454.20,3,164.25,283.89,4,202.88,166.06,5,222.96,216.22,6,234.95,555.54,7,53.38,336.57,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7526206691,8,35,365,125,575,2,1,2,0,200.86,242.58,1,243.97,224.51,2,105.89,454.20,3,164.25,283.89,4,202.88,166.06,5,222.96,216.22,6,234.95,555.54,7,53.38,336.57,0,0,0,0,1,0,1,0,0,0,0,0,4,6,218.92,360.80,195.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7526206691,8,35,365,125,575,2,2,1,0,200.86,242.58,1,243.97,224.51,2,105.89,454.20,3,164.25,283.89,4,202.88,166.06,5,222.96,216.22,6,234.95,555.54,7,53.38,336.57,0,1,1,0,1,0,1,0,0,0,0,0,4,6,218.92,360.80,195.40,2,1,174.93,339.36,134.00,null,null,null,null,null,null,null,null,null,null
7526206691,8,35,365,125,575,2,1,2,0,200.86,242.58,1,243.97,224.51,2,105.89,454.20,3,164.25,283.89,4,202.88,166.06,5,222.96,216.22,6,234.95,555.54,7,53.38,336.57,0,1,1,0,1,1,1,1,1,1,1,1,4,6,218.92,360.80,195.40,2,1,174.93,339.36,134.00,5,7,138.17,276.39,103.97,null,null,null,null,null
7526206691,8,35,365,125,575,2,2,9,0,200.86,242.58,1,243.97,224.51,2,105.89,454.20,3,164.25,283.89,4,202.88,166.06,5,222.96,216.22,6,234.95,555.54,7,53.38,336.57,1,1,1,1,1,1,1,1,0,0,1,1,4,6,218.92,360.80,195.40,2,1,174.93,339.36,134.00,5,7,138.17,276.39,103.97,0,3,182.56,263.24,27.60
6856506959,8,35,365,125,575,2,0,1,0,98.75,422.52,1,355.96,161.99,2,196.25,324.32,3,38.70,267.83,4,148.32,251.23,5,221.05,448.84,6,84.64,262.71,7,40.15,141.32,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6856506959,8,35,365,125,575,2,1,2,0,98.75,422.52,1,355.96,161.99,2,196.25,324.32,3,38.70,267.83,4,148.32,251.23,5,221.05,448.84,6,84.64,262.71,7,40.15,141.32,0,0,0,0,1,0,0,1,0,0,0,0,4,7,94.23,196.28,77.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6856506959,8,35,365,125,575,2,2,1,0,98.75,422.52,1,355.96,161.99,2,196.25,324.32,3,38.70,267.83,4,148.32,251.23,5,221.05,448.84,6,84.64,262.71,7,40.15,141.32,0,1,0,0,1,0,1,1,1,0,1,0,4,7,94.23,196.28,77.10,6,1,220.30,212.35,144.70,null,null,null,null,null,null,null,null,null,null
6856506959,8,35,365,125,575,2,1,2,0,98.75,422.52,1,355.96,161.99,2,196.25,324.32,3,38.70,267.83,4,148.32,251.23,5,221.05,448.84,6,84.64,262.71,7,40.15,141.32,1,1,1,0,1,0,1,1,0,1,1,1,4,7,94.23,196.28,77.10,6,1,220.30,212.35,144.70,2,0,147.50,373.42,69.19,null,null,null,null,null
6856506959,8,35,365,125,575,2,2,9,0,98.75,422.52,1,355.96,161.99,2,196.25,324.32,3,38.70,267.83,4,148.32,251.23,5,221.05,448.84,6,84.64,262.71,7,40.15,141.32,1,1,1,1,1,1,1,1,1,1,2,2,4,7,94.23,196.28,77.10,6,1,220.30,212.35,144.70,2,0,147.50,373.42,69.19,5,3,129.87,358.34,128.46
3525686087,8,35,365,125,575,2,0,1,0,125.21,307.84,1,344.16,125.18,2,202.06,563.71,3,108.23,334.79,4,138.77,406.01,5,189.55,299.56,6,341.66,520.23,7,299.08,262.27,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3525686087,8,35,365,125,575,2,1,2,0,125.21,307.84,1,344.16,125.18,2,202.06,563.71,3,108.23,334.79,4,138.77,406.01,5,189.55,299.56,6,341.66,520.23,7,299.08,262.27,0,0,0,0,1,1,0,0,0,0,0,0,5,4,164.16,352.79,58.97,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3525686087,8,35,365,125,575,2,2,1,0,125.21,307.84,1,344.16,125.18,2,202.06,563.71,3,108.23,334.79,4,138.77,406.01,5,189.55,299.56,6,341.66,520.23,7,299.08,262.27,1,0,0,0,1,1,1,0,0,0,0,0,5,4,164.16,352.79,58.97,0,6,233.44,414.03,151.63,null,null,null,null,null,null,null,null,null,null
3525686087,8,35,365,125,575,2,1,2,0,125.21,307.84,1,344.16,125.18,2,202.06,563.71,3,108.23,334.79,4,138.77,406.01,5,189.55,299.56,6,341.66,520.23,7,299.08,262.27,1,1,0,1,1,1,1,0,1,1,1,1,5,4,164.16,352.79,58.97,0,6,233.44,414.03,151.63,3,1,226.20,229.98,157.80,null,null,null,null,null
3525686087,8,35,365,125,575,2,2,9,0,125.21,307.84,1,344.16,125.18,2,202.06,563.71,3,108.23,334.79,4,138.77,406.01,5,189.55,299.56,6,341.66,520.23,7,299.08,262.27,1,1,1,1,1,1,1,1,2,1,3,2,5,4,164.16,352.79,58.97,0,6,233.44,414.03,151.63,3,1,226.20,229.98,157.80,7,2,250.57,412.99,158.33
3320105979,8,35,365,125,575,2,0,1,0,122.05,355.68,1,106.28,254.23,2,202.91,542.42,3,150.66,342.14,4,284.85,567.54,5,285.77,173.46,6,135.39,260.49,7,81.19,438.46,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3320105979,8,35,365,125,575,2,1,2,0,122.05,355.68,1,106.28,254.23,2,202.91,542.42,3,150.66,342.14,4,284.85,567.54,5,285.77,173.46,6,135.39,260.49,7,81.19,438.46,0,1,1,0,0,0,0,0,0,0,0,0,1,2,154.59,398.33,151.98,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3320105979,8,35,365,125,575,2,2,1,0,122.05,355.68,1,106.28,254.23,2,202.91,542.42,3,150.66,342.14,4,284.85,567.54,5,285.77,173.46,6,135.39,260.49,7,81.19,438.46,0,1,1,0,1,1,0,0,1,0,1,0,1,2,154.59,398.33,151.98,4,5,285.31,370.50,197.04,null,null,null,null,null,null,null,null,null,null
3320105979,8,35,365,125,575,2,1,2,0,122.05,355.68,1,106.28,254.23,2,202.91,542.42,3,150.66,342.14,4,284.85,567.54,5,285.77,173.46,6,135.39,260.49,7,81.19,438.46,0,1,1,1,1,1,0,1,0,1,1,1,1,2,154.59,398.33,151.98,4,5,285.31,370.50,197.04,3,7,115.93,390.30,59.38,null,null,null,null,null
3320105979,8,35,365,125,575,2,2,9,0,122.05,355.68,1,106.28,254.23,2,202.91,542.42,3,150.66,342.14,4,284.85,567.54,5,285.77,173.46,6,135.39,260.49,7,81.19,438.46,1,1,1,1,1,1,1,1,1,1,2,2,1,2,154.59,398.33,151.98,4,5,285.31,370.50,197.04,3,7,115.93,390.30,59.38,6,0,128.72,308.09,48.06
1450145968,8,35,365,125,575,2,0,1,0,153.03,462.86,1,213.34,138.01,2,293.44,156.60,3,347.40,321.88,4,75.84,282.50,5,59.08,343.24,6,89.68,144.53,7,318.93,415.46,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1450145968,8,35,365,125,575,2,1,2,0,153.03,462.86,1,213.34,138.01,2,293.44,156.60,3,347.40,321.88,4,75.84,282.50,5,59.08,343.24,6,89.68,144.53,7,318.93,415.46,0,0,0,0,1,0,0,1,0,0,0,0,4,7,197.39,348.98,138.54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1450145968,8,35,365,125,575,2,2,1,0,153.03,462.86,1,213.34,138.01,2,293.44,156.60,3,347.40,321.88,4,75.84,282.50,5,59.08,343.24,6,89.68,144.53,7,318.93,415.46,1,0,1,0,1,0,0,1,1,0,1,0,4,7,197.39,348.98,138.54,0,2,223.23,309.73,168.46,null,null,null,null,null,null,null,null,null,null
1450145968,8,35,365,125,575,2,1,2,0,153.03,462.86,1,213.34,138.01,2,293.44,156.60,3,347.40,321.88,4,75.84,282.50,5,59.08,343.24,6,89.68,144.53,7,318.93,415.46,1,0,1,1,1,0,1,1,1,1,2,1,4,7,197.39,348.98,138.54,0,2,223.23,309.73,168.46,3,6,218.54,233.21,156.42,null,null,null,null,null
1450145968,8,35,365,125,575,2,2,9,0,153.03,462.86,1,213.34,138.01,2,293.44,156.60,3,347.40,321.88,4,75.84,282.50,5,59.08,343.24,6,89.68,144.53,7,318.93,415.46,1,1,1,1,1,1,1,1,2,1,4,2,4,7,197.39,348.98,138.54,0,2,223.23,309.73,168.46,3,6,218.54,233.21,156.42,5,1,136.21,240.63,128.37
3820860716,8,35,365,125,575,2,0,1,0,287.00,209.51,1,354.80,204.49,2,173.00,347.97,3,51.87,469.94,4,309.98,286.37,5,265.89,276.96,6,146.46,159.33,7,108.70,467.81,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3820860716,8,35,365,125,575,2,1,2,0,287.00,209.51,1,354.80,204.49,2,173.00,347.97,3,51.87,469.94,4,309.98,286.37,5,265.89,276.96,6,146.46,159.33,7,108.70,467.81,0,0,0,0,0,0,1,1,0,0,0,0,6,7,127.58,313.57,155.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3820860716,8,35,365,125,575,2,2,1,0,287.00,209.51,1,354.80,204.49,2,173.00,347.97,3,51.87,469.94,4,309.98,286.37,5,265.89,276.96,6,146.46,159.33,7,108.70,467.81,0,0,0,1,1,0,1,1,1,0,1,0,6,7,127.58,313.57,155.40,3,4,180.92,378.15,158.36,null,null,null,null,null,null,null,null,null,null
3820860716,8,35,365,125,575,2,1,2,0,287.00,209.51,1,354.80,204.49,2,173.00,347.97,3,51.87,469.94,4,309.98,286.37,5,265.89,276.96,6,146.46,159.33,7,108.70,467.81,0,1,1,1,1,0,1,1,1,1,2,1,6,7,127.58,313.57,155.40,3,4,180.92,378.15,158.36,1,2,263.90,276.23,115.80,null,null,null,null,null
